Report Year,Geography,Grievance Category,Grievance Type,Grievance Count,Exempt Grievance Count,Unresolved as of June 30,Resolved,Referred,,,,,
FY1920,Stanislaus,Confidentiality Concern,All,3,0,0,3,0,,,,,
FY1920,Stanislaus,Other,Financial,0,0,0,0,0,,,,,
FY1920,Stanislaus,Other,Lost property,1,0,0,1,0,,,,,
FY1920,Stanislaus,Other,Operational,2,0,0,2,0,,,,,
FY1920,Stanislaus,Other,Patients' rights,1,0,0,1,0,,,,,
FY1920,Stanislaus,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Stanislaus,Other,Physical environment,1,0,0,1,0,,,,,
FY1920,Stanislaus,Other,Other grievance not listed above,4,0,0,4,0,,,,,
FY1920,Stanislaus,Other,All,9,0,0,9,0,,,,,
FY1920,Stanislaus,All,All,57,0,1,56,0,,,,,
FY1920,Sutter-Yuba,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Access,Service not accessible,1,0,0,1,0,,,,,
FY1920,Sutter-Yuba,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Access,All,1,0,0,1,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,Staff behavior concerns,11,0,0,11,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,Treatment issues or concerns,10,0,0,10,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Quality of Care,All,24,0,0,24,0,,,,,
FY1920,Sutter-Yuba,Change of Provider,All,1,0,0,1,0,,,,,
FY1920,Sutter-Yuba,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1920,Sutter-Yuba,Other,Financial,5,0,0,5,0,,,,,
FY1920,Sutter-Yuba,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Other,Operational,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Other,Patients' rights,1,0,0,1,0,,,,,
FY1920,Sutter-Yuba,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Sutter-Yuba,Other,Other grievance not listed above,2,0,0,2,0,,,,,
FY1920,Sutter-Yuba,Other,All,8,0,0,8,0,,,,,
FY1920,Sutter-Yuba,All,All,35,0,0,35,0,,,,,
FY1920,Tehama,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Tehama,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Tehama,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Tehama,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Tehama,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Tehama,Access,Other access issues,5,0,0,5,0,,,,,
FY1920,Tehama,Access,All,5,0,0,5,0,,,,,
FY1920,Tehama,Quality of Care,Staff behavior concerns,4,0,0,4,0,,,,,
FY1920,Tehama,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1920,Tehama,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY1920,Tehama,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Tehama,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Tehama,Quality of Care,All,6,0,0,6,0,,,,,
FY1920,Tehama,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Tehama,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Financial,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Operational,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Tehama,Other,Other grievance not listed above,2,0,0,2,0,,,,,
FY1920,Tehama,Other,All,2,0,0,2,0,,,,,
FY1920,Tehama,All,All,13,0,0,13,0,,,,,
FY1920,Trinity,Access,Service not available,1,0,0,1,0,,,,,
FY1920,Trinity,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Trinity,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Trinity,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Trinity,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Trinity,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Trinity,Access,All,1,0,0,1,0,,,,,
FY1920,Trinity,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1920,Trinity,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Trinity,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Trinity,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Trinity,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Trinity,Quality of Care,All,0,0,0,0,0,,,,,
FY1920,Trinity,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Trinity,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Financial,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Operational,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Trinity,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Trinity,Other,All,0,0,0,0,0,,,,,
FY1920,Trinity,All,All,1,0,0,1,0,,,,,
FY1920,Tulare,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Tulare,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Tulare,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Tulare,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Tulare,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Tulare,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Tulare,Access,All,0,0,0,0,0,,,,,
FY1920,Tulare,Quality of Care,Staff behavior concerns,10,0,0,10,0,,,,,
FY1920,Tulare,Quality of Care,Treatment issues or concerns,10,0,0,10,0,,,,,
FY1920,Tulare,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Tulare,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Tulare,Quality of Care,Other quality of care issues,4,0,0,4,0,,,,,
FY1920,Tulare,Quality of Care,All,24,0,0,24,0,,,,,
FY1920,Tulare,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Tulare,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Financial,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Operational,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Tulare,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Tulare,Other,All,0,0,0,0,0,,,,,
FY1920,Tulare,All,All,24,0,0,24,0,,,,,
FY1920,Tuolumne,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Tuolumne,Access,All,0,0,0,0,0,,,,,
FY1920,Tuolumne,Quality of Care,Staff behavior concerns,3,0,0,3,0,,,,,
FY1920,Tuolumne,Quality of Care,Treatment issues or concerns,5,0,0,5,0,,,,,
FY1920,Tuolumne,Quality of Care,Medication concern,5,0,0,5,0,,,,,
FY1920,Tuolumne,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Tuolumne,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Tuolumne,Quality of Care,All,13,0,0,13,0,,,,,
FY1920,Tuolumne,Change of Provider,All,5,0,0,5,0,,,,,
FY1920,Tuolumne,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Financial,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Operational,1,0,0,1,0,,,,,
FY1920,Tuolumne,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Tuolumne,Other,Other grievance not listed above,3,0,0,3,0,,,,,
FY1920,Tuolumne,Other,All,4,0,0,4,0,,,,,
FY1920,Tuolumne,All,All,22,0,0,22,0,,,,,
FY1920,Ventura,Access,Service not available,3,0,0,2,1,,,,,
FY1920,Ventura,Access,Service not accessible,1,0,0,1,0,,,,,
FY1920,Ventura,Access,Timeliness of services,1,0,0,1,0,,,,,
FY1920,Ventura,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Ventura,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Ventura,Access,Other access issues,2,0,0,2,0,,,,,
FY1920,Ventura,Access,All,7,0,0,6,1,,,,,
FY1920,Ventura,Quality of Care,Staff behavior concerns,9,1,0,10,0,,,,,
FY1920,Ventura,Quality of Care,Treatment issues or concerns,8,0,0,8,0,,,,,
FY1920,Ventura,Quality of Care,Medication concern,2,0,0,2,0,,,,,
FY1920,Ventura,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1920,Ventura,Quality of Care,Other quality of care issues,2,0,0,2,0,,,,,
FY1920,Ventura,Quality of Care,All,22,1,0,23,0,,,,,
FY1920,Ventura,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Ventura,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Ventura,Other,Financial,1,0,0,1,0,,,,,
FY1920,Ventura,Other,Lost property,1,0,0,1,0,,,,,
FY1920,Ventura,Other,Operational,8,0,0,8,0,,,,,
FY1920,Ventura,Other,Patients' rights,2,0,0,2,0,,,,,
FY1920,Ventura,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1920,Ventura,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Ventura,Other,Other grievance not listed above,1,0,0,1,0,,,,,
FY1920,Ventura,Other,All,14,0,0,14,0,,,,,
FY1920,Ventura,All,All,43,1,0,43,1,,,,,
FY1920,Yolo,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Yolo,Access,Service not accessible,3,0,0,3,0,,,,,
FY1920,Yolo,Access,Timeliness of services,2,0,0,2,0,,,,,
FY1920,Yolo,Access,24/7 Toll-free access line,1,0,0,1,0,,,,,
FY1920,Yolo,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Yolo,Access,Other access issues,1,0,0,1,0,,,,,
FY1920,Yolo,Access,All,7,0,0,7,0,,,,,
FY1920,Yolo,Quality of Care,Staff behavior concerns,43,3,2,43,1,,,,,
FY1920,Yolo,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1920,Yolo,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY1920,Yolo,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Yolo,Quality of Care,Other quality of care issues,4,0,0,1,3,,,,,
FY1920,Yolo,Quality of Care,All,51,3,2,48,4,,,,,
FY1920,Yolo,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Yolo,Confidentiality Concern,All,1,0,1,0,0,,,,,
FY1920,Yolo,Other,Financial,0,0,0,0,0,,,,,
FY1920,Yolo,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Yolo,Other,Operational,0,0,0,0,0,,,,,
FY1920,Yolo,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Yolo,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1920,Yolo,Other,Physical environment,0,1,0,1,0,,,,,
FY1920,Yolo,Other,Other grievance not listed above,4,0,0,1,3,,,,,
FY1920,Yolo,Other,All,5,1,0,3,3,,,,,
FY1920,Yolo,All,All,64,4,3,58,7,,,,,
FY1819,State,Access,Service not available,28,8,2,31,3,,,,,
FY1819,State,Access,Service not accessible,65,13,3,73,2,,,,,
FY1819,State,Access,Timeliness of services,90,31,7,110,4,,,,,
FY1819,State,Access,24/7 Toll-free access line,4,1,2,3,0,,,,,
FY1819,State,Access,Linguistic services,10,2,2,8,2,,,,,
FY1819,State,Access,Other access issues,64,24,3,81,4,,,,,
FY1819,State,Access,All,261,79,19,306,15,,,,,
FY1819,State,Quality of Care,Staff behavior concerns,1037,154,56,1107,28,,,,,
FY1819,State,Quality of Care,Treatment issues or concerns,679,96,44,714,17,,,,,
FY1819,State,Quality of Care,Medication concern,258,42,9,287,4,,,,,
FY1819,State,Quality of Care,Cultural appropriateness,19,3,1,20,1,,,,,
FY1819,State,Quality of Care,Other quality of care issues,196,48,19,215,10,,,,,
FY1819,State,Quality of Care,All,2189,343,129,2343,60,,,,,
FY1819,State,Change of Provider,All,480,103,31,549,3,,,,,
FY1819,State,Confidentiality Concern,All,58,9,5,61,1,,,,,
FY1819,State,Other,Financial,88,13,6,92,3,,,,,
FY1819,State,Other,Lost property,43,8,0,49,2,,,,,
FY1819,State,Other,Operational,121,15,6,120,10,,,,,
FY1819,State,Other,Patients' rights,76,31,2,93,12,,,,,
FY1819,State,Other,Peer behaviors,68,6,5,64,5,,,,,
FY1819,State,Other,Physical environment,56,8,4,57,3,,,,,
FY1819,State,Other,Other grievance not listed above,357,71,23,334,71,,,,,
FY1819,State,Other,All,809,152,46,809,106,,,,,
FY1819,State,All,All,3797,686,230,4068,185,,,,,
FY1819,Alameda,Access,Service not available,2,0,0,2,0,,,,,
FY1819,Alameda,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Alameda,Access,Timeliness of services,0,3,0,3,0,,,,,
FY1819,Alameda,Access,24/7 Toll-free access line,0,1,0,1,0,,,,,
FY1819,Alameda,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Alameda,Access,Other access issues,0,1,0,1,0,,,,,
FY1819,Alameda,Access,All,2,5,0,7,0,,,,,
FY1819,Alameda,Quality of Care,Staff behavior concerns,17,7,0,22,2,,,,,
FY1819,Alameda,Quality of Care,Treatment issues or concerns,4,3,0,7,0,,,,,
FY1819,Alameda,Quality of Care,Medication concern,6,4,0,10,0,,,,,
FY1819,Alameda,Quality of Care,Cultural appropriateness,1,0,0,1,0,,,,,
FY1819,Alameda,Quality of Care,Other quality of care issues,2,0,0,1,1,,,,,
FY1819,Alameda,Quality of Care,All,30,14,0,41,3,,,,,
FY1819,Alameda,Change of Provider,All,7,6,2,11,0,,,,,
FY1819,Alameda,Confidentiality Concern,All,2,0,0,2,0,,,,,
FY1819,Alameda,Other,Financial,7,3,0,10,0,,,,,
FY1819,Alameda,Other,Lost property,0,1,0,1,0,,,,,
FY1819,Alameda,Other,Operational,9,5,0,12,2,,,,,
FY1819,Alameda,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Alameda,Other,Peer behaviors,1,1,0,2,0,,,,,
FY1819,Alameda,Other,Physical environment,1,0,0,1,0,,,,,
FY1819,Alameda,Other,Other grievance not listed above,2,1,0,3,0,,,,,
FY1819,Alameda,Other,All,20,11,0,29,2,,,,,
FY1819,Alameda,All,All,61,36,2,90,5,,,,,
FY1819,Alpine,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Alpine,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Alpine,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Alpine,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Alpine,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Alpine,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,Alpine,Access,All,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Alpine,Quality of Care,All,0,0,0,0,0,,,,,
FY1819,Alpine,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Alpine,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Financial,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Operational,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Alpine,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Alpine,Other,All,0,0,0,0,0,,,,,
FY1819,Alpine,All,All,0,0,0,0,0,,,,,
FY1819,Amador,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Amador,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Amador,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Amador,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Amador,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Amador,Access,Other access issues,1,0,0,1,0,,,,,
FY1819,Amador,Access,All,1,0,0,1,0,,,,,
FY1819,Amador,Quality of Care,Staff behavior concerns,1,0,0,1,0,,,,,
FY1819,Amador,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1819,Amador,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1819,Amador,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Amador,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Amador,Quality of Care,All,2,0,0,2,0,,,,,
FY1819,Amador,Change of Provider,All,1,0,0,1,0,,,,,
FY1819,Amador,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Amador,Other,Financial,0,0,0,0,0,,,,,
FY1819,Amador,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Amador,Other,Operational,0,0,0,0,0,,,,,
FY1819,Amador,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Amador,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Amador,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Amador,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Amador,Other,All,0,0,0,0,0,,,,,
FY1819,Amador,All,All,4,0,0,4,0,,,,,
FY1819,Butte,Access,Service not available,2,0,0,2,0,,,,,
FY1819,Butte,Access,Service not accessible,11,0,0,11,0,,,,,
FY1819,Butte,Access,Timeliness of services,1,0,0,0,1,,,,,
FY1819,Butte,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Butte,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Butte,Access,Other access issues,3,0,0,3,0,,,,,
FY1819,Butte,Access,All,17,0,0,16,1,,,,,
FY1819,Butte,Quality of Care,Staff behavior concerns,24,2,0,24,2,,,,,
FY1819,Butte,Quality of Care,Treatment issues or concerns,24,0,0,21,3,,,,,
FY1819,Butte,Quality of Care,Medication concern,10,0,0,10,0,,,,,
FY1819,Butte,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Butte,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY1819,Butte,Quality of Care,All,59,2,0,56,5,,,,,
FY1819,Butte,Change of Provider,All,10,0,0,10,0,,,,,
FY1819,Butte,Confidentiality Concern,All,4,0,0,4,0,,,,,
FY1819,Butte,Other,Financial,7,0,0,6,1,,,,,
FY1819,Butte,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Butte,Other,Operational,0,0,0,0,0,,,,,
FY1819,Butte,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Butte,Other,Peer behaviors,1,0,0,0,1,,,,,
FY1819,Butte,Other,Physical environment,2,0,0,2,0,,,,,
FY1819,Butte,Other,Other grievance not listed above,12,0,0,8,4,,,,,
FY1819,Butte,Other,All,22,0,0,16,6,,,,,
FY1819,Butte,All,All,112,2,0,102,12,,,,,
FY1819,Calaveras,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,Other access issues,0,0,0,0,0,,,,,
FY1819,Calaveras,Access,All,0,0,0,0,0,,,,,
FY1819,Calaveras,Quality of Care,Staff behavior concerns,6,0,0,6,0,,,,,
FY1819,Calaveras,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY1819,Calaveras,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1819,Calaveras,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Calaveras,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Calaveras,Quality of Care,All,8,0,0,8,0,,,,,
FY1819,Calaveras,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Calaveras,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Financial,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Operational,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Calaveras,Other,All,0,0,0,0,0,,,,,
FY1819,Calaveras,All,All,8,0,0,8,0,,,,,
FY1819,Colusa,Access,Service not available,1,0,0,1,0,,,,,
FY1819,Colusa,Access,Service not accessible,1,0,0,1,0,,,,,
FY1819,Colusa,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Colusa,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Colusa,Access,Linguistic services,0,0,0,0,0,,,,,
FY1819,Colusa,Access,Other access issues,1,0,0,1,0,,,,,
FY1819,Colusa,Access,All,3,0,0,3,0,,,,,
FY1819,Colusa,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1819,Colusa,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1819,Colusa,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY1819,Colusa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Colusa,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1819,Colusa,Quality of Care,All,2,0,0,2,0,,,,,
FY1819,Colusa,Change of Provider,All,0,0,0,0,0,,,,,
FY1819,Colusa,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Financial,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Operational,3,0,0,3,0,,,,,
FY1819,Colusa,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Physical environment,0,0,0,0,0,,,,,
FY1819,Colusa,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1819,Colusa,Other,All,3,0,0,3,0,,,,,
FY1819,Colusa,All,All,8,0,0,8,0,,,,,
FY1819,Contra Costa,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Contra Costa,Access,Service not accessible,0,0,0,0,0,,,,,
FY1819,Contra Costa,Access,Timeliness of services,2,0,0,1,1,,,,,
FY1819,Contra Costa,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1819,Contra Costa,Access,Linguistic services,1,0,0,0,1,,,,,
FY1819,Contra Costa,Access,Other access issues,5,1,0,6,0,,,,,
FY1819,Contra Costa,Access,All,8,1,0,7,2,,,,,
FY1819,Contra Costa,Quality of Care,Staff behavior concerns,15,0,0,14,1,,,,,
FY1819,Contra Costa,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1819,Contra Costa,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY1819,Contra Costa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1819,Contra Costa,Quality of Care,Other quality of care issues,4,1,0,4,1,,,,,
FY1819,Contra Costa,Quality of Care,All,23,1,0,22,2,,,,,
FY1819,Contra Costa,Change of Provider,All,9,0,0,9,0,,,,,
FY1819,Contra Costa,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1819,Contra Costa,Other,Financial,1,0,0,1,0,,,,,
FY1819,Contra Costa,Other,Lost property,0,0,0,0,0,,,,,
FY1819,Contra Costa,Other,Operational,0,0,0,0,0,,,,,
FY1819,Contra Costa,Other,Patients' rights,0,0,0,0,0,,,,,
FY1819,Contra Costa,Other,Peer behaviors,3,0,0,3,0,,,,,
FY1819,Contra Costa,Other,Physical environment,3,0,0,3,0,,,,,
FY1819,Contra Costa,Other,Other grievance not listed above,17,3,0,14,6,,,,,
FY1819,Contra Costa,Other,All,24,3,0,21,6,,,,,
FY1819,Contra Costa,All,All,65,5,0,60,10,,,,,
FY1819,Del Norte,Access,Service not available,0,0,0,0,0,,,,,
FY1819,Del Norte,Access,Service not accessible,1,0,0,1,0,,,,,
FY1819,Del Norte,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1819,Del Norte,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
