County,Year,Quarter,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
Fresno,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Fresno,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Fresno,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Fresno,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Fresno,2016,Q4,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Fresno,2017,Q1,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Fresno,2017,Q2,Naloxone,15,F,,,5/4/2023,CDO-23-0670
Fresno,2017,Q3,Naloxone,12,F,,,5/4/2023,CDO-23-0670
Fresno,2017,Q4,Naloxone,14,F,,,5/4/2023,CDO-23-0670
Fresno,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Fresno,2018,Q2,Naloxone,44,F,,,5/4/2023,CDO-23-0670
Fresno,2018,Q3,Naloxone,78,F,,,5/4/2023,CDO-23-0670
Fresno,2018,Q4,Naloxone,95,F,,,5/4/2023,CDO-23-0670
Fresno,2019,Q1,Naloxone,498,F,,,5/4/2023,CDO-23-0670
Fresno,2019,Q2,Naloxone,689,F,,,5/4/2023,CDO-23-0670
Fresno,2019,Q3,Naloxone,469,F,,,5/4/2023,CDO-23-0670
Fresno,2019,Q4,Naloxone,296,F,,,5/4/2023,CDO-23-0670
Fresno,2020,Q1,Naloxone,281,F,,,5/4/2023,CDO-23-0670
Fresno,2020,Q2,Naloxone,696,F,,,5/4/2023,CDO-23-0670
Fresno,2020,Q3,Naloxone,468,F,,,5/4/2023,CDO-23-0670
Fresno,2020,Q4,Naloxone,336,F,,,5/4/2023,CDO-23-0670
Fresno,2021,Q1,Naloxone,391,F,,,5/4/2023,CDO-23-0670
Fresno,2021,Q2,Naloxone,348,F,,,5/4/2023,CDO-23-0670
Fresno,2021,Q3,Naloxone,745,F,,,5/4/2023,CDO-23-0670
Fresno,2021,Q4,Naloxone,362,F,,,5/4/2023,CDO-23-0670
Glenn,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2014,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2016,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2016,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2016,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2017,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2017,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Glenn,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2019,Q1,Naloxone,22,F,,,5/4/2023,CDO-23-0670
Glenn,2019,Q2,Naloxone,29,F,,,5/4/2023,CDO-23-0670
Glenn,2019,Q3,Naloxone,15,F,,,5/4/2023,CDO-23-0670
Glenn,2019,Q4,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Glenn,2020,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2020,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2020,Q3,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Glenn,2020,Q4,Naloxone,13,F,,,5/4/2023,CDO-23-0670
Glenn,2021,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Glenn,2021,Q2,Naloxone,18,F,,,5/4/2023,CDO-23-0670
Glenn,2021,Q3,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Glenn,2021,Q4,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Humboldt,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2014,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2015,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2015,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Humboldt,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Humboldt,2016,Q2,Naloxone,23,F,,,5/4/2023,CDO-23-0670
Humboldt,2016,Q3,Naloxone,11,F,,,5/4/2023,CDO-23-0670
Humboldt,2016,Q4,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Humboldt,2017,Q1,Naloxone,23,F,,,5/4/2023,CDO-23-0670
Humboldt,2017,Q2,Naloxone,12,F,,,5/4/2023,CDO-23-0670
Humboldt,2017,Q3,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Humboldt,2017,Q4,Naloxone,32,F,,,5/4/2023,CDO-23-0670
Humboldt,2018,Q1,Naloxone,50,F,,,5/4/2023,CDO-23-0670
Humboldt,2018,Q2,Naloxone,45,F,,,5/4/2023,CDO-23-0670
Humboldt,2018,Q3,Naloxone,125,F,,,5/4/2023,CDO-23-0670
Humboldt,2018,Q4,Naloxone,145,F,,,5/4/2023,CDO-23-0670
Humboldt,2019,Q1,Naloxone,205,F,,,5/4/2023,CDO-23-0670
Humboldt,2019,Q2,Naloxone,269,F,,,5/4/2023,CDO-23-0670
Humboldt,2019,Q3,Naloxone,287,F,,,5/4/2023,CDO-23-0670
Humboldt,2019,Q4,Naloxone,146,F,,,5/4/2023,CDO-23-0670
Humboldt,2020,Q1,Naloxone,178,F,,,5/4/2023,CDO-23-0670
Humboldt,2020,Q2,Naloxone,156,F,,,5/4/2023,CDO-23-0670
Humboldt,2020,Q3,Naloxone,165,F,,,5/4/2023,CDO-23-0670
Humboldt,2020,Q4,Naloxone,147,F,,,5/4/2023,CDO-23-0670
Humboldt,2021,Q1,Naloxone,136,F,,,5/4/2023,CDO-23-0670
Humboldt,2021,Q2,Naloxone,147,F,,,5/4/2023,CDO-23-0670
Humboldt,2021,Q3,Naloxone,105,F,,,5/4/2023,CDO-23-0670
Humboldt,2021,Q4,Naloxone,147,F,,,5/4/2023,CDO-23-0670
Imperial,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2014,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2015,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2015,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2016,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2016,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Imperial,2017,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Imperial,2017,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Imperial,2018,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2018,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Imperial,2018,Q3,Naloxone,37,F,,,5/4/2023,CDO-23-0670
Imperial,2018,Q4,Naloxone,21,F,,,5/4/2023,CDO-23-0670
Imperial,2019,Q1,Naloxone,111,F,,,5/4/2023,CDO-23-0670
Imperial,2019,Q2,Naloxone,82,F,,,5/4/2023,CDO-23-0670
Imperial,2019,Q3,Naloxone,103,F,,,5/4/2023,CDO-23-0670
Imperial,2019,Q4,Naloxone,91,F,,,5/4/2023,CDO-23-0670
Imperial,2020,Q1,Naloxone,164,F,,,5/4/2023,CDO-23-0670
Imperial,2020,Q2,Naloxone,98,F,,,5/4/2023,CDO-23-0670
Imperial,2020,Q3,Naloxone,76,F,,,5/4/2023,CDO-23-0670
Imperial,2020,Q4,Naloxone,76,F,,,5/4/2023,CDO-23-0670
Imperial,2021,Q1,Naloxone,75,F,,,5/4/2023,CDO-23-0670
Imperial,2021,Q2,Naloxone,101,F,,,5/4/2023,CDO-23-0670
Imperial,2021,Q3,Naloxone,199,F,,,5/4/2023,CDO-23-0670
Imperial,2021,Q4,Naloxone,248,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2014,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2015,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2015,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2016,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2016,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2017,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2017,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2017,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2019,Q1,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2019,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2019,Q3,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2019,Q4,Naloxone,,F,2,Complementary cell suppression,5/4/2023,CDO-23-0670
Inyo / Mono,2020,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2020,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2020,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2020,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2021,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2021,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Inyo / Mono,2021,Q3,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Inyo / Mono,2021,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2014,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2015,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2015,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2016,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2016,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kern,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kern,2018,Q2,Naloxone,18,F,,,5/4/2023,CDO-23-0670
Kern,2018,Q3,Naloxone,42,F,,,5/4/2023,CDO-23-0670
Kern,2018,Q4,Naloxone,128,F,,,5/4/2023,CDO-23-0670
Kern,2019,Q1,Naloxone,450,F,,,5/4/2023,CDO-23-0670
Kern,2019,Q2,Naloxone,604,F,,,5/4/2023,CDO-23-0670
Kern,2019,Q3,Naloxone,389,F,,,5/4/2023,CDO-23-0670
Kern,2019,Q4,Naloxone,308,F,,,5/4/2023,CDO-23-0670
Kern,2020,Q1,Naloxone,307,F,,,5/4/2023,CDO-23-0670
Kern,2020,Q2,Naloxone,879,F,,,5/4/2023,CDO-23-0670
Kern,2020,Q3,Naloxone,1022,F,,,5/4/2023,CDO-23-0670
Kern,2020,Q4,Naloxone,872,F,,,5/4/2023,CDO-23-0670
Kern,2021,Q1,Naloxone,591,F,,,5/4/2023,CDO-23-0670
Kern,2021,Q2,Naloxone,849,F,,,5/4/2023,CDO-23-0670
Kern,2021,Q3,Naloxone,653,F,,,5/4/2023,CDO-23-0670
Kern,2021,Q4,Naloxone,573,F,,,5/4/2023,CDO-23-0670
Kings,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2011,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2014,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2015,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2015,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2015,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2015,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2016,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2016,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2016,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2017,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2018,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Kings,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Kings,2018,Q3,Naloxone,21,F,,,5/4/2023,CDO-23-0670
Kings,2018,Q4,Naloxone,30,F,,,5/4/2023,CDO-23-0670
Kings,2019,Q1,Naloxone,216,F,,,5/4/2023,CDO-23-0670
Kings,2019,Q2,Naloxone,94,F,,,5/4/2023,CDO-23-0670
Kings,2019,Q3,Naloxone,102,F,,,5/4/2023,CDO-23-0670
Kings,2019,Q4,Naloxone,117,F,,,5/4/2023,CDO-23-0670
Kings,2020,Q1,Naloxone,105,F,,,5/4/2023,CDO-23-0670
Kings,2020,Q2,Naloxone,144,F,,,5/4/2023,CDO-23-0670
Kings,2020,Q3,Naloxone,116,F,,,5/4/2023,CDO-23-0670
Kings,2020,Q4,Naloxone,65,F,,,5/4/2023,CDO-23-0670
Kings,2021,Q1,Naloxone,180,F,,,5/4/2023,CDO-23-0670
Kings,2021,Q2,Naloxone,192,F,,,5/4/2023,CDO-23-0670
Kings,2021,Q3,Naloxone,178,F,,,5/4/2023,CDO-23-0670
Kings,2021,Q4,Naloxone,106,F,,,5/4/2023,CDO-23-0670
Lake,2010,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2010,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2010,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2010,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2011,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2011,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2011,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2011,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2012,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2012,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2012,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2012,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2013,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2013,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2013,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2013,Q4,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2014,Q1,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2014,Q2,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Lake,2014,Q3,Naloxone,0,F,,,5/4/2023,CDO-23-0670
