County,Year,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
Napa,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Napa,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Napa,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Napa,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Napa,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Napa,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Napa,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Napa,2017,Naloxone,33,F,,,5/4/2023,CDO-23-0670
Napa,2018,Naloxone,32,F,,,5/4/2023,CDO-23-0670
Napa,2019,Naloxone,140,F,,,5/4/2023,CDO-23-0670
Napa,2020,Naloxone,129,F,,,5/4/2023,CDO-23-0670
Napa,2021,Naloxone,157,F,,,5/4/2023,CDO-23-0670
Napa,2022,Naloxone,213,F,,,1/10/2025,CDO-25-0612
Napa,2023,Naloxone,243,F,,,10/17/2025,
Napa,2024,Naloxone,231,F,,,10/17/2025,
Nevada,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Nevada,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Nevada,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Nevada,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Nevada,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Nevada,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Nevada,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Nevada,2017,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Nevada,2018,Naloxone,128,F,,,5/4/2023,CDO-23-0670
Nevada,2019,Naloxone,247,F,,,5/4/2023,CDO-23-0670
Nevada,2020,Naloxone,308,F,,,5/4/2023,CDO-23-0670
Nevada,2021,Naloxone,307,F,,,5/4/2023,CDO-23-0670
Nevada,2022,Naloxone,353,F,,,1/10/2025,CDO-25-0612
Nevada,2023,Naloxone,390,F,,,10/17/2025,
Nevada,2024,Naloxone,307,F,,,10/17/2025,
Orange,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Orange,2011,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Orange,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Orange,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Orange,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Orange,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Orange,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Orange,2017,Naloxone,99,F,,,5/4/2023,CDO-23-0670
Orange,2018,Naloxone,554,F,,,5/4/2023,CDO-23-0670
Orange,2019,Naloxone,3524,F,,,5/4/2023,CDO-23-0670
Orange,2020,Naloxone,3321,F,,,5/4/2023,CDO-23-0670
Orange,2021,Naloxone,3919,F,,,5/4/2023,CDO-23-0670
Orange,2022,Naloxone,5577,F,,,1/10/2025,CDO-25-0612
Orange,2023,Naloxone,6552,F,,,10/17/2025,
Orange,2024,Naloxone,6892,F,,,10/17/2025,
Placer,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Placer,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Placer,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Placer,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Placer,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Placer,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Placer,2016,Naloxone,17,F,,,5/4/2023,CDO-23-0670
Placer,2017,Naloxone,30,F,,,5/4/2023,CDO-23-0670
Placer,2018,Naloxone,186,F,,,5/4/2023,CDO-23-0670
Placer,2019,Naloxone,599,F,,,5/4/2023,CDO-23-0670
Placer,2020,Naloxone,554,F,,,5/4/2023,CDO-23-0670
Placer,2021,Naloxone,606,F,,,5/4/2023,CDO-23-0670
Placer,2022,Naloxone,801,F,,,1/10/2025,CDO-25-0612
Placer,2023,Naloxone,897,F,,,10/17/2025,
Placer,2024,Naloxone,938,F,,,10/17/2025,
Plumas,2023,Naloxone,47,F,,,10/17/2025,
Plumas,2024,Naloxone,49,F,,,10/17/2025,
Plumas / Sierra,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2017,Naloxone,12,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2018,Naloxone,22,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2019,Naloxone,107,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2020,Naloxone,82,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2021,Naloxone,122,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2022,Naloxone,62,F,,,1/10/2025,CDO-25-0612
Riverside,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Riverside,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Riverside,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Riverside,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Riverside,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Riverside,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Riverside,2016,Naloxone,15,F,,,5/4/2023,CDO-23-0670
Riverside,2017,Naloxone,146,F,,,5/4/2023,CDO-23-0670
Riverside,2018,Naloxone,646,F,,,5/4/2023,CDO-23-0670
Riverside,2019,Naloxone,4966,F,,,5/4/2023,CDO-23-0670
Riverside,2020,Naloxone,4222,F,,,5/4/2023,CDO-23-0670
Riverside,2021,Naloxone,6058,F,,,5/4/2023,CDO-23-0670
Riverside,2022,Naloxone,8839,F,,,1/10/2025,CDO-25-0612
Riverside,2023,Naloxone,9408,F,,,10/17/2025,
Riverside,2024,Naloxone,10284,F,,,10/17/2025,
Sacramento,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sacramento,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sacramento,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sacramento,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sacramento,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sacramento,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sacramento,2016,Naloxone,18,F,,,5/4/2023,CDO-23-0670
Sacramento,2017,Naloxone,85,F,,,5/4/2023,CDO-23-0670
Sacramento,2018,Naloxone,873,F,,,5/4/2023,CDO-23-0670
Sacramento,2019,Naloxone,3638,F,,,5/4/2023,CDO-23-0670
Sacramento,2020,Naloxone,3698,F,,,5/4/2023,CDO-23-0670
Sacramento,2021,Naloxone,4267,F,,,5/4/2023,CDO-23-0670
Sacramento,2022,Naloxone,5388,F,,,1/10/2025,CDO-25-0612
Sacramento,2023,Naloxone,6228,F,,,10/17/2025,
Sacramento,2024,Naloxone,5161,F,,,10/17/2025,
San Benito,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2016,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Benito,2017,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2018,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2019,Naloxone,38,F,,,5/4/2023,CDO-23-0670
San Benito,2020,Naloxone,41,F,,,5/4/2023,CDO-23-0670
San Benito,2021,Naloxone,37,F,,,5/4/2023,CDO-23-0670
San Benito,2022,Naloxone,76,F,,,1/10/2025,CDO-25-0612
San Benito,2023,Naloxone,61,F,,,10/17/2025,
San Benito,2024,Naloxone,70,F,,,10/17/2025,
San Bernardino,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2016,Naloxone,37,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Naloxone,117,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Naloxone,580,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Naloxone,5036,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Naloxone,4877,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Naloxone,5387,F,,,5/4/2023,CDO-23-0670
San Bernardino,2022,Naloxone,8926,F,,,1/10/2025,CDO-25-0612
San Bernardino,2023,Naloxone,9136,F,,,10/17/2025,
San Bernardino,2024,Naloxone,9210,F,,,10/17/2025,
San Diego,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Diego,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Diego,2015,Naloxone,20,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Naloxone,49,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Naloxone,428,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Naloxone,1302,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Naloxone,4037,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Naloxone,4225,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Naloxone,4995,F,,,5/4/2023,CDO-23-0670
San Diego,2022,Naloxone,7071,F,,,1/10/2025,CDO-25-0612
San Diego,2023,Naloxone,8335,F,,,10/17/2025,
San Diego,2024,Naloxone,9582,F,,,10/17/2025,
San Francisco,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Francisco,2013,Naloxone,73,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Naloxone,302,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Naloxone,233,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Naloxone,496,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Naloxone,672,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Naloxone,1310,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Naloxone,2872,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Naloxone,3019,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Naloxone,3228,F,,,5/4/2023,CDO-23-0670
San Francisco,2022,Naloxone,3873,F,,,1/10/2025,CDO-25-0612
San Francisco,2023,Naloxone,4364,F,,,10/17/2025,
San Francisco,2024,Naloxone,3761,F,,,10/17/2025,
San Joaquin,2010,Naloxone,14,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Naloxone,16,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Naloxone,31,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Naloxone,23,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Naloxone,37,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Joaquin,2017,Naloxone,12,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Naloxone,91,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Naloxone,668,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Naloxone,847,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Naloxone,1081,F,,,5/4/2023,CDO-23-0670
San Joaquin,2022,Naloxone,1373,F,,,1/10/2025,CDO-25-0612
San Joaquin,2023,Naloxone,1705,F,,,10/17/2025,
San Joaquin,2024,Naloxone,1625,F,,,10/17/2025,
San Luis Obispo,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Naloxone,12,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Naloxone,128,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Naloxone,76,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Naloxone,249,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Naloxone,183,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Naloxone,534,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Naloxone,348,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Naloxone,507,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2022,Naloxone,621,F,,,1/10/2025,CDO-25-0612
San Luis Obispo,2023,Naloxone,557,F,,,10/17/2025,
San Luis Obispo,2024,Naloxone,522,F,,,10/17/2025,
San Mateo,2010,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Mateo,2011,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Mateo,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Mateo,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Mateo,2016,Naloxone,12,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Naloxone,41,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Naloxone,122,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Naloxone,389,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Naloxone,361,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Naloxone,470,F,,,5/4/2023,CDO-23-0670
San Mateo,2022,Naloxone,798,F,,,1/10/2025,CDO-25-0612
San Mateo,2023,Naloxone,807,F,,,10/17/2025,
San Mateo,2024,Naloxone,938,F,,,10/17/2025,
Santa Barbara,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2015,Naloxone,41,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Barbara,2017,Naloxone,88,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2018,Naloxone,164,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2019,Naloxone,1035,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2020,Naloxone,935,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2021,Naloxone,1150,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2022,Naloxone,1473,F,,,1/10/2025,CDO-25-0612
Santa Barbara,2023,Naloxone,1365,F,,,10/17/2025,
Santa Barbara,2024,Naloxone,1352,F,,,10/17/2025,
Santa Clara,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Clara,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Clara,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Clara,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Clara,2014,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Clara,2015,Naloxone,35,F,,,5/4/2023,CDO-23-0670
Santa Clara,2016,Naloxone,102,F,,,5/4/2023,CDO-23-0670
Santa Clara,2017,Naloxone,146,F,,,5/4/2023,CDO-23-0670
Santa Clara,2018,Naloxone,228,F,,,5/4/2023,CDO-23-0670
Santa Clara,2019,Naloxone,1679,F,,,5/4/2023,CDO-23-0670
Santa Clara,2020,Naloxone,1430,F,,,5/4/2023,CDO-23-0670
Santa Clara,2021,Naloxone,1676,F,,,5/4/2023,CDO-23-0670
Santa Clara,2022,Naloxone,2055,F,,,1/10/2025,CDO-25-0612
Santa Clara,2023,Naloxone,2426,F,,,10/17/2025,
Santa Clara,2024,Naloxone,3013,F,,,10/17/2025,
Santa Cruz,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2011,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Santa Cruz,2016,Naloxone,12,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2017,Naloxone,67,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2018,Naloxone,117,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2019,Naloxone,399,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2020,Naloxone,429,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2021,Naloxone,413,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2022,Naloxone,524,F,,,1/10/2025,CDO-25-0612
Santa Cruz,2023,Naloxone,619,F,,,10/17/2025,
Santa Cruz,2024,Naloxone,734,F,,,10/17/2025,
Shasta,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Shasta,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Shasta,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Shasta,2017,Naloxone,62,F,,,5/4/2023,CDO-23-0670
Shasta,2018,Naloxone,192,F,,,5/4/2023,CDO-23-0670
Shasta,2019,Naloxone,473,F,,,5/4/2023,CDO-23-0670
Shasta,2020,Naloxone,459,F,,,5/4/2023,CDO-23-0670
Shasta,2021,Naloxone,603,F,,,5/4/2023,CDO-23-0670
Shasta,2022,Naloxone,797,F,,,1/10/2025,CDO-25-0612
Shasta,2023,Naloxone,884,F,,,10/17/2025,
Shasta,2024,Naloxone,909,F,,,10/17/2025,
Sierra,2023,Naloxone,,F,2,Complementary cell suppression,10/17/2025,
Sierra,2024,Naloxone,,F,1,cell suppressed for small numbers,10/17/2025,
Siskiyou,2023,Naloxone,139,F,,,10/17/2025,
Siskiyou,2024,Naloxone,148,F,,,10/17/2025,
Siskiyou / Trinity,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2017,Naloxone,15,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2018,Naloxone,78,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2019,Naloxone,130,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2020,Naloxone,97,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2021,Naloxone,141,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2022,Naloxone,175,F,,,1/10/2025,CDO-25-0612
Solano,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Solano,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Solano,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Solano,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Solano,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Solano,2017,Naloxone,42,F,,,5/4/2023,CDO-23-0670
Solano,2018,Naloxone,124,F,,,5/4/2023,CDO-23-0670
Solano,2019,Naloxone,701,F,,,5/4/2023,CDO-23-0670
Solano,2020,Naloxone,650,F,,,5/4/2023,CDO-23-0670
Solano,2021,Naloxone,754,F,,,5/4/2023,CDO-23-0670
Solano,2022,Naloxone,1033,F,,,1/10/2025,CDO-25-0612
Solano,2023,Naloxone,1127,F,,,10/17/2025,
Solano,2024,Naloxone,1149,F,,,10/17/2025,
Sonoma,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sonoma,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sonoma,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sonoma,2013,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sonoma,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sonoma,2016,Naloxone,43,F,,,5/4/2023,CDO-23-0670
Sonoma,2017,Naloxone,230,F,,,5/4/2023,CDO-23-0670
Sonoma,2018,Naloxone,357,F,,,5/4/2023,CDO-23-0670
Sonoma,2019,Naloxone,1058,F,,,5/4/2023,CDO-23-0670
Sonoma,2020,Naloxone,894,F,,,5/4/2023,CDO-23-0670
Sonoma,2021,Naloxone,893,F,,,5/4/2023,CDO-23-0670
Sonoma,2022,Naloxone,1193,F,,,1/10/2025,CDO-25-0612
Sonoma,2023,Naloxone,1289,F,,,10/17/2025,
Sonoma,2024,Naloxone,1488,F,,,10/17/2025,
Stanislaus,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Stanislaus,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Stanislaus,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Stanislaus,2013,Naloxone,16,F,,,5/4/2023,CDO-23-0670
Stanislaus,2014,Naloxone,23,F,,,5/4/2023,CDO-23-0670
Stanislaus,2015,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Stanislaus,2016,Naloxone,22,F,,,5/4/2023,CDO-23-0670
Stanislaus,2017,Naloxone,76,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Naloxone,275,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Naloxone,1195,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Naloxone,1176,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Naloxone,1705,F,,,5/4/2023,CDO-23-0670
Stanislaus,2022,Naloxone,2019,F,,,1/10/2025,CDO-25-0612
Stanislaus,2023,Naloxone,2401,F,,,10/17/2025,
Stanislaus,2024,Naloxone,2578,F,,,10/17/2025,
Statewide,2010,Naloxone,24,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Naloxone,28,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Naloxone,43,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Naloxone,128,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Naloxone,467,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Naloxone,595,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Naloxone,1594,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Naloxone,4418,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Naloxone,12892,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Naloxone,59785,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Naloxone,56511,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Naloxone,66829,F,,,5/4/2023,CDO-23-0670
Statewide,2022,Naloxone,95791,F,,,1/10/2025,CDO-25-0612
Statewide,2023,Naloxone,113485,F,,,10/17/2025,
Statewide,2024,Naloxone,125175,F,,,10/17/2025,
Sutter,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Sutter,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Sutter,2017,Naloxone,13,F,,,5/4/2023,CDO-23-0670
Sutter,2018,Naloxone,28,F,,,5/4/2023,CDO-23-0670
Sutter,2019,Naloxone,194,F,,,5/4/2023,CDO-23-0670
Sutter,2020,Naloxone,175,F,,,5/4/2023,CDO-23-0670
Sutter,2021,Naloxone,240,F,,,5/4/2023,CDO-23-0670
Sutter,2022,Naloxone,351,F,,,1/10/2025,CDO-25-0612
Sutter,2023,Naloxone,429,F,,,10/17/2025,
Sutter,2024,Naloxone,368,F,,,10/17/2025,
Tehama,2010,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2011,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2012,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2013,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2014,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2015,Naloxone,0,F,,,5/4/2023,CDO-23-0670
Tehama,2016,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
