X,Y,OBJECTID,County_Code,Application_Number,Legal_Entity_Name,Facility_Name,Facility_Address1,Facility_Address2,Additional_Facility_Locations,Facility_City,Facility_State,Facility_Zip,Facility_Phone,Type_of_Application,Program_Code,Treatment_Capacity,Total_Capacity,Expiration_Date,Target_Population,Incident_Medical_Services,Adolescent_Waiver,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Latitude,Longitude,CountyName
-117.739951516,33.4986903160001,1205,30,300290BP,SOCAL DETOX LLC,SOCAL DETOX LLC,31957 VIRGINIA WAY,,31959 VIRGINIA WAY,LAGUNA BEACH ,CA,92651,(949) 218-8783,Licensed and Certified,RES-DETOX,12,12,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.498827360337,-117.739870798653,Orange County
-117.872659088,33.6779720590001,1206,30,300283AP,"THE ALAMO LIVINGOOD CENTER, INC","THE ALAMO LIVINGOOD CENTER, INC ",3151 AIRWAY AVENUE,SUITE J-2,,COSTA MESA,CA,92626,(949) 355-3961,Certified,NON,0,0,3/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.678199292011,-117.872941222914,Orange County
-117.902255169,33.788601236,1207,30,300292AN,"CACTUS GARDENS OPPORTUNITY HOUSE, INC.",RECOVERY BEACH,13212 CHAPMAN AVENUE,,13222 CHAPMAN AVENUE,GARDEN GROVE,CA,92840,(310) 780-1667,Licensed,RES-DETOX,33,33,3/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.788807012042,-117.90218769475,Orange County
-117.869227705,33.6642206240001,1208,30,300293BP,INSIGHT PSYCHOLOGY AND ADDICTION INC.,NSIGHT,4000 BIRCH STREET,SUITE 112,,NEWPORT BEACH,CA,92660,(949) 216-3851,Certified,NON,0,0,6/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.664734938026,-117.869744951776,Orange County
-117.914974875,33.6514341990001,1209,30,300297CP,"AKUA BEHAVIORAL HEALTH, INC.",AKUA MIND & BODY,369 RALCAM PLACE,,,COSTA MESA,CA,92627,(949) 777-2283,Licensed and Certified,RES-DETOX,6,6,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.65162907804,-117.914977724624,Orange County
-117.87697845,33.6576896130001,1210,30,300297BP,"AKUA BEHAVIORAL HEALTH, INC.",AKUA MIND & BODY,20271 SW BIRCH STREET,SUITE 202,,NEWPORT BEACH,CA,92660,(949) 777-2283,Certified,NON,0,0,3/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.657615852383,-117.876904102916,Orange County
-117.8490559,33.9178721860001,1211,30,300302AP,"GRANT ME THE COURAGE RECOVERY, LLC","GRANT ME THE COURAGE RECOVERY, LLC",3350 E. BIRCH STREET,SUITE 101,,BREA,CA,92821,(714) 296-0084,Certified,NON,0,0,2/28/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.918321288153,-117.849059672025,Orange County
-117.996872942,33.659580738,1212,30,300305EP,PARTNERS PROJECT INC.,SOBER PARTNERS REEF HOUSE,231 ALABAMA ST,,"233, 235 ALABAMA ST",HUNTINGTON BEACH,CA,92648,(714) 536-1377,Licensed,RES-DETOX,18,18,1/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.659583336515,-117.996580078265,Orange County
-117.655342993,33.5003939800001,1213,30,300311EP,SUNSHINE BEHAVIORAL HEALTH LLC,MONARCH SHORES,27136 PASEO ESPADA,"BUILDING B, #1121",,SAN JUAN CAPISTRANO,CA,92675,(855) 764-1240,Certified,NON,0,0,6/30/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.501039554132,-117.655371491637,Orange County
-117.684668506,33.606817705,1214,30,300311HP,SUNSHINE BEHAVIORAL HEALTH LLC,MONARCH SHORES,25542 RHODA DRIVE,,,MISSION VIEJO,CA,92691,(855) 764-1240,Licensed and Certified,RES-DETOX,6,6,6/30/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.607026833858,-117.684591476659,Orange County
-117.661681807,33.453623463,1215,30,300311BP,SUNSHINE BEHAVIORAL HEALTH LLC,MONARCH SHORES,35072 CAMINO CAPISTRANO,,34575 CAMINO CAPISTRANO,DANA POINT,CA,92629,(949) 750-2014,Licensed,RES-DETOX,12,12,5/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.453444090417,-117.66185078661,Orange County
-117.959689981,33.650837784,1216,30,300313GP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,9642 PEPPERTREE DRIVE,,,HUNTINGTON BEACH,CA,92646,(949) 877-1821,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651000980125,-117.959691741485,Orange County
-117.941059022,33.635492992,1217,30,300305DP,PARTNERS PROJECT INC.,SOBER PARTNERS WATERFRONT RECOVERY CENTER,1001 W 17TH ST ,SUITE A,,COSTA MESA,CA,92627,(855) 977-2786,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.636019292118,-117.941060279469,Orange County
-118.035822389,33.7118742170001,1218,30,300313IP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,5302 KENILWORTH DRIVE,,,HUNTINGTON BEACH,CA,92649,(949) 991-2434,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.712075717613,-118.035823897475,Orange County
-117.879468881,33.6847986160001,1219,30,300313JP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,559 PIERPONT DRIVE,,,COSTA MESA,CA,92626,(949) 438-2109,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.684987711573,-117.879469049107,Orange County
-117.758788335,33.707429168,1220,30,300313KP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,51 CAPE COD,,,IRVINE,CA,92620,(949) 531-1821,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.707600074684,-117.758664618134,Orange County
-117.775945588,33.7764624380001,1221,30,300315CP,BEACHSIDE RECOVERY LLC,BEACHSIDE RECOVERY LLC,10231 BRIER LANE,,,NORTH TUSTIN,CA,92705-1518,(888) 387-5576,Licensed,RES-DETOX,10,10,10/31/2027,1.13 --- CO-ED/CHILD/DUAL,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.776143255539,-117.775625566848,Orange County
-117.882717875,33.6543561300001,1222,30,300313LP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,2220 UNIVERSITY DRIVE,,,NEWPORT BEACH,CA,92660,(949) 531-1821,Certified,NON,0,0,5/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.653549204419,-117.883657486124,Orange County
-117.902839974,33.6859701540001,1223,30,300313MP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,3129 PIERCE AVE,,3125 PIERCE AVE,COSTA MESA,CA,92660,(888) 507-2649,Licensed,RES-DETOX,12,12,1/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.685968142788,-117.902587008617,Orange County
-117.683480958,33.4755369850001,1224,30,300324DP,"SOUTH SHORES DETOX, LLC",SOUTH SHORES RECOVERY,25602 EASTWIND DRIVE,,,DANA POINT,CA,92629,(818) 370-6128,Licensed,RES-DETOX,7,7,9/30/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.475722392777,-117.683447179237,Orange County
-117.812676932,33.665304656,1225,30,300313HP,SOUTH COAST BEHAVIORAL HEALTH,SOUTH COAST BEHAVIORAL HEALTH,6 BANYAN TREE LANE,,,IRVINE,CA,92612,(949) 438-2098,Licensed,RES-DETOX,6,6,5/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.665436503322,-117.812646002421,Orange County
-117.649888386,33.44813801,1226,30,300324AP,"SOUTH SHORES DETOX, LLC",SOUTH SHORES RECOVERY,27568 VISTA DE DONS,,,DANA POINT,CA,92624,(949) 218-2347,Licensed,RES-DETOX,7,7,8/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.448221913282,-117.649970696145,Orange County
-117.926403767,33.6530204740001,1227,30,300326HP,CASA CAPRI LLC,CASA CAPRI RECOVERY ,671 GOVERNOR STREET,,"675, 679 AND 687 GOVERNOR STREET",COSTA MESA,CA,92627,(949) 284-9126,Licensed and Certified,RES-DETOX,24,24,5/30/2027,1.1 --- CO-ED,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.653185848916,-117.926404857042,Orange County
-117.657530754,33.4576021010001,1228,30,300324EP,"SOUTH SHORES DETOX, LLC",SOUTH SHORES DETOX,27091 CAMINO DE ESTRELLA,,,CAPISTRANO BEACH,CA,92624,(818) 370-6128,Licensed,RES-DETOX,6,6,12/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.457452484154,-117.657358924699,Orange County
-117.872951868,33.6638911740001,1229,30,300326GP,CASA CAPRI LLC,CASA CAPRI RECOVERY,3822 CAMPUS DRIVE,SUITE 350,,NEWPORT BEACH,CA,92660,(949) 216-5112,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.664096949466,-117.8731675343,Orange County
-117.663920027,33.4936289880001,1230,30,300328DP,"PAIN RECOVERY MANAGEMENT GROUP, INC",TRES VISTAS RECOVERY,32301 CAMINO CAPISTRANO,SUITE K & L,,SAN JUAN CAPISTRANO,CA,92675,(844) 664-6682,Certified,NON,0,0,11/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.493604931745,-117.662727366045,Orange County
-117.931168796,33.625368575,1231,30,300329AP,"HOAG NEUROBEHAVIORAL HEALTH, LLC",SOLMAR RETREAT ,1 HOAG DRIVE,,,NEWPORT BEACH,CA,92663-4162,(949) 764-5656,Licensed and Certified,RES-DETOX,21,21,7/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.625309734431,-117.931435675328,Orange County
-118.050948371,33.825313092,1232,30,300331CP,"COMPASS RECOVERY, INC.",COMPASS RECOVERY,9431 ALDERBURY STREET,,9432 ALDERBURY STREET,CYPRESS,CA,90630,(949) 370-6018,Licensed,RES-DETOX,12,12,11/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.825319127098,-118.050695153908,Orange County
-117.65575488,33.4632289570001,1233,30,300342FP,"A BETTER LIFE RECOVERY, LLC",A BETTER LIFE RECOVERY ,27171 CALLE JUANITA ,,,DANA POINT,CA,92624,(949) 313-4709,Licensed,RES-DETOX,6,6,1/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.46300356717,-117.655798633423,Orange County
-117.894760574,33.7489054230001,1234,30,300349CP,"FRESH START OF CALIFORNIA, LLC","FRESH START OF CALIFORNIA, LLC",503 N DAISY AVE,,507 N DAISY AVE,SANTA ANA,CA,92703,(714) 558-2600,Licensed,RES-DETOX,12,12,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.748905674437,-117.894928379867,Orange County
-117.872659088,33.6779720590001,1235,30,300331AP,"COMPASS RECOVERY, INC.",COMPASS RECOVERY,3151 AIRWAY AVENUE,F105-B,,COSTA MESA,CA,92626,(855) 204-7053,Certified,NON,0,0,7/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.678199292011,-117.872941222914,Orange County
-117.659850026,33.581770986,1236,30,300359AP,"CAPO CANYON RECOVERY, LLC",CAPO CANYON RECOVERY,26991 EL CIERVO LANE , ,,MISSION VIEJO,CA,92691,(800) 804-8714,Licensed,RES-DETOX,6,6,10/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.581550458251,-117.659853546722,Orange County
-117.66440316,33.5224911070001,1237,30,300342HP,"A BETTER LIFE RECOVERY, LLC",A MISSION FOR MICHAEL,30310 RANCHO VIEJO ROAD,,,SAN JUAN CAPISTRANO,CA,92675,(949) 313-7444,Certified,NON,0,0,8/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.521729779207,-117.66519231613,Orange County
-117.664992072,33.5223891420001,1238,30,300342IP,"A BETTER LIFE RECOVERY, LLC",A BETTER LIFE RECOVERY,30300 RANCHO VIEJO ROAD,,,SAN JUAN CAPISTRANO,CA,92675,(949) 313-7444,Certified,NON,0,0,9/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.522065348701,-117.665467410192,Orange County
-117.927827015,33.711663915,1239,30,300365AP,CALIFORNIA PRIME RECOVERY SERVICES INC,CALIFORNIA PRIME RECOVERY,17330 NEWHOPE STREET ,"SUITE A, B, C AND D",,FOUNTAIN VALLEY,CA,92708,(714) 434-8030,Certified,NON,0,0,12/31/2026,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.711656706273,-117.928346021999,Orange County
-117.988025005,33.6913310100001,1240,30,300379AP,R & R RECOVERY SERVICES,R AND R RECOVERY,18682 BEACH BOULEVARD,SUITE 255,,HUNTINGTON BEACH,CA,92648,(949) 307-6660,Certified,NON,0,0,2/28/2027,1.7 --- FAMILIES,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.691327238312,-117.988683403464,Orange County
-117.880756426,33.7849796670001,1241,30,300366BN,HEALTHRIGHT 360,HEALTHRIGHT 360 RESIDENTIAL TREATMENT PROGRAM AT BE WELL,265 S. ANITA DRIVE,"SUITES 202, 301, AND 302",,ORANGE,CA,92868,(949) 531-6344,Licensed and Certified,RES-DETOX,42,42,9/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.785012692113,-117.881163283196,Orange County
-117.870060028,33.6639270060001,1242,30,300382DP,"KKB HEALTH SOLUTIONS, LLC",CLEAR LIFE RECOVERY,3900 BIRCH STREET,SUITE 113,,NEWPORT BEACH,CA,92660,(844) 978-2400,Certified,NON,0,0,2/28/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.664171255037,-117.870305617279,Orange County
-117.97105668,33.685541211,1243,30,300386AP,ANCHORED TIDES RECOVERY,ANCHORED TIDES RECOVERY,19126 MAGNOLIA STREET,SUITE 101,,HUNTINGTON BEACH,CA,92646,(714) 377-7706,Certified,NON,0,0,6/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.685551855567,-117.971344682375,Orange County
-117.955026207,33.7310882630001,1244,30,300382CP,"KKB HEALTH SOLUTIONS, LLC",CLEAR LIFE RECOVERY,15954 MCCORD CIRCLE,,,FOUNTAIN VALLEY,CA,92708,(714) 551-9109,Licensed,RES-DETOX,6,8,4/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.731078707488,-117.955237681957,Orange County
-117.653868449,33.4662098970001,1245,30,300391BP,"HILLTOP WAY, LLC",OCEAN RIDGE TREATMENT AND RECOVERY,3813 VIA DEL CAMPO,,"24921 GEORGIA SUE, LAGUNA HILLS, CA 92653",SAN CLEMENTE,CA,92673,(949) 545-7623,Licensed,RES-DETOX,12,12,8/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.466271168304,-117.653894935573,Orange County
-118.006089599,33.665822532,1246,30,300384CP,"NEW EXISTENCE, LLC","NEW EXISTENCE, LLC",423 13TH STREET,,,HUNTINGTON BEACH,CA,92648,(714) 404-2913,Licensed,RES-DETOX,6,6,1/31/2028,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.665651038133,-118.005922379906,Orange County
-117.91322532,33.6520966630001,1247,30,300394KP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,2136 THURIN STREET ,UNIT A,,COSTA MESA,CA,92627,(949) 244-2279 X 3914,Licensed,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.652086017491,-117.913991426077,Orange County
-117.915933429,33.6523339120001,1248,30,300394LP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,395 VICTORIA STREET,,,COSTA MESA,CA,92627,(949) 244-2279,Licensed,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.652540526191,-117.915934854148,Orange County
-117.872951868,33.6638911740001,1249,30,300394JP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY ,3822 CAMPUS DRIVE,STE. 500,,NEWPORT BEACH,CA,92660,(949) 244-2279,Certified,NON,0,0,6/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.664096949466,-117.8731675343,Orange County
-117.91322532,33.6520966630001,1250,30,300394OP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,2136 THURIN STREET,UNIT B,,COSTA MESA,CA,92627,(949) 244-2279 X 3914,Licensed,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.652086017491,-117.913991426077,Orange County
-117.912748138,33.651046159,1251,30,300394PP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,316 HAMILTON STREET,,,COSTA MESA,CA,92627,(949) 244-2279,Licensed and Certified,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.650898804726,-117.912640933838,Orange County
-117.696921843,33.4706340330001,1252,30,300399AP,IMS SERVICES LLC,IMS SERVICES LLC,24832 LA PAZ AVENUE,SUITE A AND SUITE B,,DANA POINT,CA,92629,(760) 421-1865,Licensed and Certified,RES-DETOX,12,12,5/31/2027,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.470794127076,-117.69692033422,Orange County
-117.651574406,33.4485611710001,1253,30,300402AP,INDAH RECOVERY LLC,INDAH RECOVERY,35492 DEL REY,,,DANA POINT,CA,92624-1836,(310) 889-4518,Licensed,RES-DETOX,6,6,4/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.448594111692,-117.651605083445,Orange County
-117.912964412,33.6518541030001,1254,30,300394MP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,2137 DOCTORS CIRCLE,UNIT B,,COSTA MESA,CA,92627,(866) 901-3943,Licensed,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651854102654,-117.912964411937,Orange County
-117.912964412,33.6518541030001,1255,30,300394NP,TEAGLE HALL LLC ,WINDWARD WAY RECOVERY,2137 DOCTORS CIRCLE,UNIT A,,COSTA MESA,CA,92627,(949) 244-2279 X 3914,Licensed,RES-DETOX,6,6,6/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651854102654,-117.912964411937,Orange County
-117.992553323,33.7056227730001,1256,30,300405BP,"TRUE RECOVERY, LP",FIRST RESPONDER WELLNESS,7782 LIBERTY DRIVE, ,"7786, 7792 AND 7796 LIBERTY DRIVE",HUNTINGTON BEACH,CA,92647,(949) 864-6250,Licensed,RES-DETOX,24,24,12/31/2026,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.705622773482,-117.992553323063,Orange County
-117.87981891,33.6580790780001,1257,30,300405CP,"TRUE RECOVERY, LP",FIRST RESPONDER WELLNESS,20351 SW ACACIA STREET,,,NEWPORT BEACH,CA,92660,(949) 864-6250,Certified,NON,0,0,6/30/2027,1.8 --- DUAL DIAGNOSIS,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6578004638,-117.879545156788,Orange County
-117.668912959,33.6002050120001,1258,30,300406AP,CALIFORNIA CARE DETOX & TREATMENT LLC (DBA) CALIFORNIA CARE RECOVERY,CALIFORNIA CARE RECOVERY,26452 ARACENA DRIVE,,,MISSION VIEJO,CA,92691,(949) 291-3333,Licensed and Certified,RES-DETOX,6,6,12/31/2026,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.600356473401,-117.66877449009,Orange County
-117.950874985,33.670684581,1259,30,300405EP,"TRUE RECOVERY, LP",FIRST RESPONDER WELLNESS,20112 VIVA CIRCLE,,,HUNTINGTON BEACH,CA,92646,(888) 443-4898,Licensed,RES-DETOX,6,6,10/31/2027,1.1 --- CO-ED,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.670684999633,-117.951080257982,Orange County
-117.679940275,33.60143908,1260,30,300411BP,CALIFORNIA WELLNESS CENTER INC.,CALIFORNIA WELLNESS CENTER INC,24842 PYLOS WAY,,,MISSION VIEJO,CA,92691,(949) 446-6926,Licensed and Certified,RES-DETOX,6,6,1/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.601366576553,-117.680102716051,Orange County
-117.894048196,33.722586918,1261,30,300407AP,PACIFIC SANDS RECOVERY CENTER LLC,PACIFIC SANDS RECOVERY CENTER LLC,1909 W CARLTON PLACE,,,SANTA ANA,CA,92704,(714) 486-2888,Licensed,RES-DETOX,6,6,4/30/2027,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.722391116304,-117.893761870402,Orange County
-117.8303459,33.7294161990001,1262,30,300410AP,ENHANCE HEALTH GROUP LLC,ENHANCE HEALTH GROUP LLC,14742 NEWPORT AVENUE,SUITE 208,,TUSTIN,CA,92780,(714) 862-1907,Certified,NON,0,0,3/31/2027,1.8 --- DUAL DIAGNOSIS,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.729617783674,-117.83058822054,Orange County
-117.960035148,33.8045814600001,1263,30,300419AP,"MAGIC HOUSE RECOVERY, INC",BETTER DAYS,2220 W JUDITH LN,,,ANAHEIM,CA,92804,(657) 201-3269,Licensed,RES-DETOX,8,8,12/31/2025,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.804605432695,-117.960204797778,Orange County
-117.915683984,33.637697014,1264,30,300412BP,"RECOVERY SOLUTIONS, LLC",SADDLEBACK RECOVERY,209 E. 18TH STREET,,211 E. 18TH STREET,COSTA MESA,CA,92627,(949) 270-6217,Licensed,RES-DETOX,12,12,10/31/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.63788728306,-117.915553226096,Orange County
-117.845041388,33.888909358,1265,30,300414AP,"CH MH SERVICES (CA), LLC",CHARLIE HEALTH,1041 E. YORBA LINDA BOULEVARD,SUITE 302,,PLACENTIA,CA,92870,(406) 361-3001,Certified,NON,0,0,6/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.88848934038,-117.845150939117,Orange County
-117.93138639,33.67133598,1266,30,300423AP,JJLT HOLDINGS LLC,OCEAN COAST RECOVERY CENTER,1799 HUMMINGBIRD DRIVE,,,COSTA MESA,CA,92626,(714) 274-9474,Licensed and Certified,RES-DETOX,6,6,8/31/2027,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.671515017595,-117.931336098319,Orange County
-117.629736028,33.6227649890001,1267,30,300427AP,"HILLSIDE MANAGEMENT SERVICES, LLC","HILLSIDE MANAGEMENT SERVICES, LLC",23371 ROCKROSE,,,MISSION VIEJO,CA,92692,(949) 418-6825,Licensed and Certified,RES-DETOX,6,6,9/30/2027,1.1 --- CO-ED,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.622876467939,-117.629548943429,Orange County
-117.716562654,33.6274386540001,1268,30,300413AP,ZOE BEHAVIORAL HEALTH INC.,ZOE BEHAVIORAL HEALTH,23072 LAKE CENTER DRIVE,"SUITE 200, 204, 206, 210, 211, & 214",,LAKE FOREST,CA,92630,(800) 563-8983,Certified,NON,0,0,10/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.627316697327,-117.716842106412,Orange County
-117.866260008,33.6599000050001,1269,30,300428AP,OCEANROCK LLC,OCEANROCK RECOVERY,1100 QUAIL STREET,SUITE 205,,NEWPORT BEACH,CA,92660,(949) 979-6866,Certified,NON,0,0,11/30/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.659524327917,-117.866521439453,Orange County
-117.980035207,33.7769423440001,1270,30,300430AN,SOBER SOLUTIONS,SOBER SOLUTIONS,12781 JOSEPHINE ST,,,GARDEN GROVE,CA,92841,(714) 606-0853,Licensed,RES-DETOX,14,14,6/30/2026,1.8 --- DUAL DIAGNOSIS,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.776950390906,-117.979665565295,Orange County
-117.847930127,33.713244113,1271,30,300429AP,BRICKFIRE LLC,THE FORGE RECOVERY CENTER,1560 BROOKHOLLOW DR.,SUITE 106,,SANTA ANA,CA,92705,(714) 352-9138,Certified,NON,0,0,12/31/2025,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.713491882064,-117.848160796728,Orange County
-117.732101445,33.626341128,1272,30,300422AP,COMPASSION RECOVERY CENTERS LLC,COMPASSION RECOVERY,23141 MOULTON PARKWAY,SUITE 207,,LAGUNA HILLS,CA,92653,(855) 444-0130,Certified,NON,0,0,12/31/2027,1.8 --- DUAL DIAGNOSIS,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.626089419064,-117.730675264137,Orange County
-117.669798004,33.567162377,1273,30,300432AP,"JRV RECOVERY, INC.","JRV RECOVERY, INC.",27281 LAS RAMBLAS,SUITE 140,,MISSION VIEJO,CA,92691,(949) 422-9922,Certified,NON,0,0,12/31/2027,1.1 --- CO-ED,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.566296609848,-117.668887310507,Orange County
