Health Care Delivery System,Health Care Delivery System Id,Fiscal Year,Demographic Group,MH Service Description,Units,Amount MH Service Received,Amount MH Service Received Suppression Identifier,Medi-Cal Delivery System,Population Category,Demographic Category
San Diego,37,2019/20,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,95,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,2564.06,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,26.99010526,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FFS_INPATIENT,MEMBER_COUNT,24,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FFS_INPATIENT,TOTAL_DAYS,216,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_REHAB,MEMBER_COUNT,169,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS,125866,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS_PER_MEMBER,744.7692308,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_TX_INTENSIVE,MEMBER_COUNT,12,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS,10140,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS_PER_MEMBER,845,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,ICC,MEMBER_COUNT,910,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,ICC,TOTAL_MINUTES,796958.01,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,875.778033,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,IHBS,MEMBER_COUNT,303,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,IHBS,TOTAL_MINUTES,320796.195,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,1058.733317,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,INPATIENT_ADMIN,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,INPATIENT_ADMIN,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,INPATIENT_ADMIN,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,540,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,202928.085,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,375.79275,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,1655,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,1905548.265,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1151.38868,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_HOSPITAL_INPATIENT,MEMBER_COUNT,37,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS,182,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_TOTAL,MEMBER_COUNT,1764,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,16755912.27,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,9498.81648,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,108,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,386195.58,,SMHS,Open Child Welfare,0 All
San Diego,37,2019/20,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,3575.885,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,511,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,83809.035,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,164.0098532,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,51,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,14372.7,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,281.8176471,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,86,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,2003.73,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,23.29918605,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FFS_INPATIENT,MEMBER_COUNT,22,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FFS_INPATIENT,TOTAL_DAYS,407,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,18.5,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_REHAB,MEMBER_COUNT,171,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS,130758,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS_PER_MEMBER,764.6666667,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_TX_INTENSIVE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,ICC,MEMBER_COUNT,868,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,ICC,TOTAL_MINUTES,920235.555,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,1060.179211,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,IHBS,MEMBER_COUNT,339,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,IHBS,TOTAL_MINUTES,274277.955,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,809.0795133,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,538,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,165457.98,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,307.5427138,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,1486,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,1907852.955,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1283.884896,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_HOSPITAL_INPATIENT,MEMBER_COUNT,27,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS,234,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_TOTAL,MEMBER_COUNT,1587,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,16481405.7,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,10385.25879,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,TFC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,TFC,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,TFC,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,110,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,355798.35,,SMHS,Open Child Welfare,0 All
San Diego,37,2020/21,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,3234.530455,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,504,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,100712.19,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,199.8257738,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,51,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,15617.55,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,306.2264706,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,78,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,1813.25,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,23.24679487,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FFS_INPATIENT,MEMBER_COUNT,19,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS,189,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_REHAB,MEMBER_COUNT,111,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS,76506,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_TX_INTENSIVE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,ICC,MEMBER_COUNT,722,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,ICC,TOTAL_MINUTES,772564.035,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,1070.033289,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,IHBS,MEMBER_COUNT,299,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,IHBS,TOTAL_MINUTES,277903.335,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,929.442592,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,423,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,127109.22,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,300.4946099,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,1209,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,1690689.62,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1398.419868,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_HOSPITAL_INPATIENT,MEMBER_COUNT,26,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS,156,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_TOTAL,MEMBER_COUNT,1293,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,15779768.33,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,12203.99716,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,TFC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,TFC,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,TFC,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,69,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,196652.1,,SMHS,Open Child Welfare,0 All
San Diego,37,2021/22,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,2850.030435,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,399,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,65815.2,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,164.9503759,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,65,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,9687.285,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_RESIDENTIAL_TX_SVCS,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,59,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,1115.13,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,18.90050847,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FFS_INPATIENT,MEMBER_COUNT,14,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FFS_INPATIENT,TOTAL_DAYS,134,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FFS_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_REHAB,MEMBER_COUNT,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS,27402,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_REHAB,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_TX_INTENSIVE,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,FULL_DAY_TX_INTENSIVE,TOTAL_HOURS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,ICC,MEMBER_COUNT,709,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,ICC,TOTAL_MINUTES,1053967.395,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,ICC,TOTAL_MINUTES_PER_MEMBER,1486.554859,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,IHBS,MEMBER_COUNT,289,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,IHBS,TOTAL_MINUTES,373480.71,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,IHBS,TOTAL_MINUTES_PER_MEMBER,1292.320796,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MEMBER_COUNT,362,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,MINUTES,112035.9,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MEDICATION_SUPPORT_SVCS,TOTAL_MINUTES_PER_MEMBER,309.4914365,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MENTAL_HEALTH_SVCS,MEMBER_COUNT,1079,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES,1614399.6,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,MENTAL_HEALTH_SVCS,TOTAL_MINUTES_PER_MEMBER,1496.199815,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,PSYCHIATRIC_HEALTH_FACILITY,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_HOSPITAL_INPATIENT,MEMBER_COUNT,20,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS,211,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_HOSPITAL_INPATIENT,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_TOTAL,MEMBER_COUNT,1135,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS,14727369.64,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SDMC_TOTAL,TOTAL_DOLLARS_PER_MEMBER,12975.65607,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SELF_HELP_PEER_SVCS,MEMBER_COUNT,25,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SELF_HELP_PEER_SVCS,MINUTES,3604.8,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,SELF_HELP_PEER_SVCS,TOTAL_MINUTES_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,TFC,MEMBER_COUNT,,1,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,TFC,TOTAL_DAYS,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,TFC,TOTAL_DAYS_PER_MEMBER,,2,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,MEMBER_COUNT,46,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES,159660.45,,SMHS,Open Child Welfare,0 All
San Diego,37,2022/23,Z1 All,THERAPEUTIC_BEHAVIORAL_SVCS,TOTAL_MINUTES_PER_MEMBER,3470.879348,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,MEMBER_COUNT,392,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES,149932.905,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CASE_MANAGEMENT/BROKERAGE,TOTAL_MINUTES_PER_MEMBER,382.4819005,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_INTERVENTION,MEMBER_COUNT,48,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES,15097.425,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_INTERVENTION,TOTAL_MINUTES_PER_MEMBER,314.5296875,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_STABILIZATION,MEMBER_COUNT,13,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS,215,,SMHS,Open Child Welfare,0 All
San Francisco,38,2019/20,Z1 All,CRISIS_STABILIZATION,TOTAL_HOURS_PER_MEMBER,16.53846154,,SMHS,Open Child Welfare,0 All
